leftori,rightori,same,corrAns,angle,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr_txt_1.started,instr_key_1.started,instr_key_1.keys,instr_key_1.rt,image_L_3.started,image_R_3.started,instr_txt_2.started,instr_key_2.started,mini_pause_2.started,mini_pause_2.stopped,image_L.started,image_R.started,response.started,main_instr.started,trial_count.started,response.keys,response.corr,response.rt,mini_pause.started,mini_pause.stopped,end_txt.started,end_key.started,session,participant,date,expName,psychopyVersion,frameRate,
0,315,y,m,315,3,8,56,15,,,,,,,,,,,87.53920549999748,87.53920549999748,87.53920549999748,87.53920549999748,87.53920549999748,m,1,0.6968339000013657,88.2557753000001,88.76193510000303,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,90,n,n,90,3,9,57,4,,,,,,,,,,,88.76193510000303,88.76193510000303,88.76193510000303,88.76193510000303,88.76193510000303,n,1,0.8660452000040095,89.6554329999999,90.164592000001,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,0,n,n,0,3,10,58,0,,,,,,,,,,,90.164592000001,90.164592000001,90.164592000001,90.164592000001,90.164592000001,n,1,0.5036271999997552,90.6886519000036,91.1961100999979,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,180,y,m,180,3,11,59,9,,,,,,,,,,,91.1961100999979,91.1961100999979,91.1961100999979,91.1961100999979,91.1961100999979,m,1,0.6567580999981146,91.87178860000131,92.37980049999896,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,90,y,m,90,3,12,60,5,,,,,,,,,,,92.37980049999896,92.37980049999896,92.37980049999896,92.37980049999896,92.37980049999896,m,1,0.6245482000012998,93.02198650000355,93.52912420000212,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,315,n,n,315,3,13,61,14,,,,,,,,,,,93.52912420000212,93.52912420000212,93.52912420000212,93.52912420000212,93.52912420000212,n,1,0.5700824000014109,94.12196180000319,94.62735670000257,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,0,y,m,0,3,14,62,1,,,,,,,,,,,94.62735670000257,94.62735670000257,94.62735670000257,94.62735670000257,94.62735670000257,m,1,0.4959462999977404,95.15552050000406,95.66119500000059,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,225,y,m,225,3,15,63,11,,,,,,,,,,,95.66119500000059,95.66119500000059,95.66119500000059,95.66119500000059,95.66119500000059,m,1,0.6140491999976803,96.30538019999949,96.81699240000307,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,135,y,m,135,4,0,64,7,,,,,,,,,,,96.81699240000307,96.81699240000307,96.81699240000307,96.81699240000307,96.81699240000307,m,1,0.6425295000008191,97.4883353999976,97.99698660000286,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,0,n,n,0,4,1,65,0,,,,,,,,,,,97.99698660000286,97.99698660000286,97.99698660000286,97.99698660000286,97.99698660000286,n,1,0.5595247000019299,98.5883685000008,99.09837240000343,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,315,y,m,315,4,2,66,15,,,,,,,,,,,99.09837240000343,99.09837240000343,99.09837240000343,99.09837240000343,99.09837240000343,m,1,0.5057033999983105,99.6216792999985,100.12783389999822,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,270,n,n,270,4,3,67,12,,,,,,,,,,,100.12783389999822,100.12783389999822,100.12783389999822,100.12783389999822,100.12783389999822,n,1,0.6841751000029035,100.83850460000394,101.34440080000059,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,90,n,n,90,4,4,68,4,,,,,,,,,,,101.34440080000059,101.34440080000059,101.34440080000059,101.34440080000059,101.34440080000059,n,1,0.5794146000043838,101.95469120000052,102.4617150999984,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
