instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,keeping_track_trials.thisRepN,keeping_track_trials.thisTrialN,keeping_track_trials.thisN,keeping_track_trials.thisIndex,keeping_track_word.thisRepN,keeping_track_word.thisTrialN,keeping_track_word.thisN,keeping_track_word.thisIndex,keeping_track_questions.thisRepN,keeping_track_questions.thisTrialN,keeping_track_questions.thisN,keeping_track_questions.thisIndex,welcome_msg.started,welcome_next.started,welcome_resp.started,participant_code,instr_msg.started,previous.started,next.started,instr_resp.started,new_trial_prompt.started,new_trial_next.started,new_trial_resp.started,to_be_remembered_categories.started,to_be_remembered.started,to_be_remembered.stopped,current_categories,category,word,to_be_remembered_categories_2.started,prompt_recall.started,multiple_choice_options.started,recall_response.started,n_targets,target_category,option_1,option_2,option_3,correct_value,correct_resp,participant_resp,score,recall_response.keys,recall_response.rt,thanks_prompt.started,thanks_spacebar.started,thanks_resp.started,session_duration,ID,Nome Completo,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,91.87926749989856,91.87926749989856,0.02379300002939999,647623292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,0,0,0,0,,,,,,,,647623292,95.16317059996072,95.16317059996072,95.16317059996072,0.011054500006139278,95.32933849992696,95.32933849992696,0.0006890000076964498,95.52013989991974,95.97962569992524,97.48233379994053,Animais   Metais   Frutas,Frutas,Morango,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,1,0,1,0,,,,,,,,647623292,,,,,,,,97.51459979999345,97.98128259996884,,Animais   Metais   Frutas,Animais,Baleia,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,2,0,2,0,,,,,,,,647623292,,,,,,,,99.52588289999403,99.97949339996558,101.47921049990691,Animais   Metais   Frutas,Metais,Ferro,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,3,0,3,0,,,,,,,,647623292,,,,,,,,101.52855669998098,101.99558889993932,,Animais   Metais   Frutas,Países,Canadá,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,4,0,4,0,,,,,,,,647623292,,,,,,,,103.51788439997472,103.99586749996524,105.49520229990594,Animais   Metais   Frutas,Cores,Amarelo,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,5,0,5,0,,,,,,,,647623292,,,,,,,,105.51872419996653,105.97914499999024,,Animais   Metais   Frutas,Animais,Urso,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,6,0,6,0,,,,,,,,647623292,,,,,,,,107.53173589997459,107.99938199995086,,Animais   Metais   Frutas,Cores,Vermelho,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,7,0,7,0,,,,,,,,647623292,,,,,,,,109.58987829997204,109.99740979995113,111.49544089997653,Animais   Metais   Frutas,Países,Alemanha,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,8,0,8,0,,,,,,,,647623292,,,,,,,,111.51257539994549,112.07465450000018,,Animais   Metais   Frutas,Frutas,Maçã,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,9,0,9,0,,,,,,,,647623292,,,,,,,,113.54655049997382,114.16219509998336,,Animais   Metais   Frutas,Metais,Alumínio,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,10,0,10,0,,,,,,,,647623292,,,,,,,,115.52920839993749,115.99827829992864,,Animais   Metais   Frutas,Metais,Cobre,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,11,0,11,0,,,,,,,,647623292,,,,,,,,117.58070419996511,117.98305299994536,119.4994744999567,Animais   Metais   Frutas,Animais,Zebra,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,12,0,12,0,,,,,,,,647623292,,,,,,,,119.65736859990284,119.98870479990728,,Animais   Metais   Frutas,Cores,Azul,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,13,0,13,0,,,,,,,,647623292,,,,,,,,121.51436589995865,121.98093989992049,123.49662479991093,Animais   Metais   Frutas,Parentes,Pai,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,14,0,14,0,,,,,,,,647623292,,,,,,,,123.51251179992687,123.99921229993924,,Animais   Metais   Frutas,Parentes,Filha,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,,,,,0,0,0,0,,,,647623292,,,,,,,,,,,Animais   Metais   Frutas,,,125.64758389990311,125.64758389990311,125.64758389990311,125.64758389990311,3,Animais,Zebra,Baleia,Urso,Zebra,1,1,1,num_1,225.23657940002158,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,,,,,1,0,1,0,,,,647623292,,,,,,,,,,,Animais   Metais   Frutas,,,350.91605899995193,350.91605899995193,350.91605899995193,350.91605899995193,3,Metais,Cobre,Alumínio,Ferro,Cobre,1,2,0,num_2,0.48600699997041374,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,,,,,2,0,2,0,,,,647623292,,,,,,,,,,,Animais   Metais   Frutas,,,351.43267639994156,351.43267639994156,351.43267639994156,351.43267639994156,3,Frutas,Morango,Maçã,Banana,Maçã,2,3,0,num_3,0.16850190004333854,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,0,0,0,0,,,,,,,,647623292,,,,,351.61752889992204,351.61752889992204,0.00024339999072253704,353.1495083998889,353.6336912999395,355.13404289993923,Frutas   Países,Animais,Zebra,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,1,0,1,0,,,,,,,,647623292,,,,,,,,355.15030949993525,355.63425499992445,357.13421439996455,Frutas   Países,Frutas,Banana,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,2,0,2,0,,,,,,,,647623292,,,,,,,,357.15037109993864,357.6339502999326,359.1338949999772,Frutas   Países,Parentes,Pai,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,3,0,3,0,,,,,,,,647623292,,,,,,,,359.15023109992035,359.63326589995995,361.1345811999636,Frutas   Países,Países,Alemanha,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,4,0,4,0,,,,,,,,647623292,,,,,,,,361.1500440998934,361.6334962999681,363.1333816999104,Frutas   Países,Parentes,Tia,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,5,0,5,0,,,,,,,,647623292,,,,,,,,363.15018679993227,363.63391629990656,365.1338719999185,Frutas   Países,Frutas,Morango,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,6,0,6,0,,,,,,,,647623292,,,,,,,,365.1502334999386,365.6337306998903,367.13343489996623,Frutas   Países,Países,Japão,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,7,0,7,0,,,,,,,,647623292,,,,,,,,367.1496459998889,367.6331552999327,369.1339585999958,Frutas   Países,Frutas,Maçã,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,8,0,8,0,,,,,,,,647623292,,,,,,,,369.1499569999287,369.6332729998976,371.13318669993896,Frutas   Países,Animais,Baleia,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,9,0,9,0,,,,,,,,647623292,,,,,,,,371.1496844999492,371.63364099990577,373.1333409999497,Frutas   Países,Metais,Cobre,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,10,0,10,0,,,,,,,,647623292,,,,,,,,373.1497484999709,373.6329528999049,375.13342919992283,Frutas   Países,Cores,Vermelho,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,11,0,11,0,,,,,,,,647623292,,,,,,,,375.1494697999442,375.63373259990476,377.13344729994424,Frutas   Países,Metais,Ferro,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,12,0,12,0,,,,,,,,647623292,,,,,,,,377.1498674999457,377.63307779992465,379.1323774999473,Frutas   Países,Cores,Amarelo,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,13,0,13,0,,,,,,,,647623292,,,,,,,,379.1494294999866,379.6332173999399,381.1331366999075,Frutas   Países,Parentes,Filha,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,14,0,14,0,,,,,,,,647623292,,,,,,,,381.14852789998986,381.6322041999083,383.13256009994075,Frutas   Países,Metais,Alumínio,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,,,,,0,0,0,0,,,,647623292,,,,,,,,,,,Frutas   Países,,,383.14848749991506,383.14848749991506,383.14848749991506,383.14848749991506,2,Frutas,Banana,Maçã,Morango,Maçã,2,1,0,num_1,1.1858367000240833,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,,,,,1,0,1,0,,,,647623292,,,,,,,,,,,Frutas   Países,,,384.38104209990706,384.38104209990706,384.38104209990706,384.38104209990706,2,Países,Japão,Alemanha,Canadá,Japão,1,2,0,num_2,0.3345072000520304,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,0,0,0,0,,,,,,,,647623292,,,,,384.7322740999516,384.7322740999516,0.00022310006897896528,386.6474415999837,387.1318010999821,388.6320175000001,Animais   Metais   Cores   Parentes,Cores,Azul,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,1,0,1,0,,,,,,,,647623292,,,,,,,,388.64851939992514,389.1320861999411,390.6319822999649,Animais   Metais   Cores   Parentes,Parentes,Tia,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,2,0,2,0,,,,,,,,647623292,,,,,,,,390.64849609998055,391.1325469999574,392.63231839996297,Animais   Metais   Cores   Parentes,Animais,Baleia,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,3,0,3,0,,,,,,,,647623292,,,,,,,,392.6477756999666,393.13163279998116,394.6322618999984,Animais   Metais   Cores   Parentes,Animais,Urso,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,4,0,4,0,,,,,,,,647623292,,,,,,,,394.6488495999947,395.1324933998985,396.63290829991456,Animais   Metais   Cores   Parentes,Cores,Amarelo,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,5,0,5,0,,,,,,,,647623292,,,,,,,,396.64862729993183,397.13199869997334,398.6311681999359,Animais   Metais   Cores   Parentes,Metais,Alumínio,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,6,0,6,0,,,,,,,,647623292,,,,,,,,398.6479264999507,399.1313860999653,400.63146099995356,Animais   Metais   Cores   Parentes,Cores,Vermelho,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,7,0,7,0,,,,,,,,647623292,,,,,,,,400.6479804998962,401.13143769989256,402.63127159990836,Animais   Metais   Cores   Parentes,Parentes,Pai,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,8,0,8,0,,,,,,,,647623292,,,,,,,,402.64751649997197,403.1314965999918,404.63164009992033,Animais   Metais   Cores   Parentes,Países,Canadá,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,9,0,9,0,,,,,,,,647623292,,,,,,,,404.6481566999573,405.1319236999843,406.63172339997254,Animais   Metais   Cores   Parentes,Frutas,Maçã,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,10,0,10,0,,,,,,,,647623292,,,,,,,,406.64787489990704,407.1315827999497,408.631800299976,Animais   Metais   Cores   Parentes,Metais,Cobre,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,11,0,11,0,,,,,,,,647623292,,,,,,,,408.6482707998948,409.1307402999373,410.6314712999156,Animais   Metais   Cores   Parentes,Frutas,Banana,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,12,0,12,0,,,,,,,,647623292,,,,,,,,410.6479158999864,411.1313205999322,412.6307923999848,Animais   Metais   Cores   Parentes,Países,Japão,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,13,0,13,0,,,,,,,,647623292,,,,,,,,412.64745289995335,413.1308888999047,414.63045639998745,Animais   Metais   Cores   Parentes,Animais,Zebra,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,14,0,14,0,,,,,,,,647623292,,,,,,,,414.6470565999625,415.1304365999531,416.63095059990883,Animais   Metais   Cores   Parentes,Países,Alemanha,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,,,,,0,0,0,0,,,,647623292,,,,,,,,,,,Animais   Metais   Cores   Parentes,,,416.68002939992584,416.68002939992584,416.68002939992584,416.68002939992584,4,Animais,Urso,Baleia,Zebra,Zebra,3,2,0,num_2,1.4006777999456972,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,,,,,1,0,1,0,,,,647623292,,,,,,,,,,,Animais   Metais   Cores   Parentes,,,418.1129494999768,418.1129494999768,418.1129494999768,418.1129494999768,4,Metais,Cobre,Alumínio,Ferro,Cobre,1,1,1,num_1,0.9018965000286698,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,,,,,2,0,2,0,,,,647623292,,,,,,,,,,,Animais   Metais   Cores   Parentes,,,419.04617139999755,419.04617139999755,419.04617139999755,419.04617139999755,4,Cores,Azul,Vermelho,Amarelo,Vermelho,2,2,1,num_2,0.8016330000245944,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,,,,,3,0,3,0,,,,647623292,,,,,,,,,,,Animais   Metais   Cores   Parentes,,,419.86310749989934,419.86310749989934,419.86310749989934,419.86310749989934,4,Parentes,Tia,Pai,Filha,Pai,2,2,1,num_2,1.6516110999509692,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,0,0,0,0,,,,,,,,647623292,,,,,421.529968299903,421.529968299903,0.0002191000385209918,423.57917009992525,424.06497789989226,,Frutas   Países   Metais,Animais,Urso,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,1,0,1,0,,,,,,,,647623292,,,,,,,,425.58039959997404,426.0634111999534,427.5639951999765,Frutas   Países   Metais,Frutas,Banana,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,2,0,2,0,,,,,,,,647623292,,,,,,,,427.58013799996115,428.0646188999526,429.5633627999341,Frutas   Países   Metais,Metais,Cobre,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,3,0,3,0,,,,,,,,647623292,,,,,,,,429.5795675999252,430.06451139994897,,Frutas   Países   Metais,Frutas,Morango,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,4,0,4,0,,,,,,,,647623292,,,,,,,,431.57995559996925,432.06330289994366,433.56257650000043,Frutas   Países   Metais,Países,Japão,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,5,0,5,0,,,,,,,,647623292,,,,,,,,433.5791099999333,434.06272419996094,435.56232289993204,Frutas   Países   Metais,Parentes,Tia,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,6,0,6,0,,,,,,,,647623292,,,,,,,,435.5788346999325,436.0475271999603,437.5622872998938,Frutas   Países   Metais,Cores,Azul,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,7,0,7,0,,,,,,,,647623292,,,,,,,,437.57874399994034,438.0649700999493,,Frutas   Países   Metais,Animais,Baleia,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,8,0,8,0,,,,,,,,647623292,,,,,,,,439.5795588999754,440.06189359992277,441.5640879999846,Frutas   Países   Metais,Parentes,Filha,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,9,0,9,0,,,,,,,,647623292,,,,,,,,441.5976605999749,442.0476596999215,443.56239609990735,Frutas   Países   Metais,Países,Canadá,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,10,0,10,0,,,,,,,,647623292,,,,,,,,443.59501659998205,444.06216429988854,,Frutas   Países   Metais,Metais,Alumínio,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,11,0,11,0,,,,,,,,647623292,,,,,,,,445.58203289995436,446.0483375999611,447.5632924999809,Frutas   Países   Metais,Cores,Vermelho,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,12,0,12,0,,,,,,,,647623292,,,,,,,,447.57892819994595,448.0619671999011,449.5624709998956,Frutas   Países   Metais,Metais,Ferro,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,13,0,13,0,,,,,,,,647623292,,,,,,,,449.58053879998624,450.0630147999618,,Frutas   Países   Metais,Países,Alemanha,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,14,0,14,0,,,,,,,,647623292,,,,,,,,451.5787396999076,452.0453083999455,453.5455608998891,Frutas   Países   Metais,Parentes,Pai,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,,,,,0,0,0,0,,,,647623292,,,,,,,,,,,Frutas   Países   Metais,,,453.6282619999256,453.6282619999256,453.6282619999256,453.6282619999256,3,Frutas,Maçã,Morango,Banana,Morango,2,1,0,num_1,18.966857200022787,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,,,,,1,0,1,0,,,,647623292,,,,,,,,,,,Frutas   Países   Metais,,,472.626695199986,472.626695199986,472.626695199986,472.626695199986,3,Países,Japão,Alemanha,Canadá,Alemanha,2,2,1,num_2,0.3689796000253409,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,,,,,2,0,2,0,,,,647623292,,,,,,,,,,,Frutas   Países   Metais,,,473.0273305999581,473.0273305999581,473.0273305999581,473.0273305999581,3,Metais,Alumínio,Ferro,Cobre,Ferro,2,3,0,num_3,0.2188177000498399,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,4,0,4,0,0,0,0,0,,,,,,,,647623292,,,,,473.2611103999661,473.2611103999661,0.0003132999408990145,475.7952051999746,476.26283729996067,,Frutas   Parentes   Metais   Países,Frutas,Maçã,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,4,0,4,0,1,0,1,0,,,,,,,,647623292,,,,,,,,477.77798759995494,478.2450927000027,479.7451744999271,Frutas   Parentes   Metais   Países,Parentes,Tia,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,4,0,4,0,2,0,2,0,,,,,,,,647623292,,,,,,,,479.7951727999607,480.2620433999691,,Frutas   Parentes   Metais   Países,Cores,Azul,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,4,0,4,0,3,0,3,0,,,,,,,,647623292,,,,,,,,481.7774067999562,482.26214079989586,483.7611334999092,Frutas   Parentes   Metais   Países,Animais,Baleia,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,4,0,4,0,4,0,4,0,,,,,,,,647623292,,,,,,,,483.7781403999543,484.2609647999052,485.7615688999649,Frutas   Parentes   Metais   Países,Frutas,Banana,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,4,0,4,0,5,0,5,0,,,,,,,,647623292,,,,,,,,485.7779454999836,486.261040299898,487.7610843000002,Frutas   Parentes   Metais   Países,Países,Alemanha,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,4,0,4,0,6,0,6,0,,,,,,,,647623292,,,,,,,,487.7769744999241,488.2614415999269,489.7619380999822,Frutas   Parentes   Metais   Países,Animais,Zebra,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,4,0,4,0,7,0,7,0,,,,,,,,647623292,,,,,,,,489.77806109993253,490.2620014999993,491.7616244999226,Frutas   Parentes   Metais   Países,Parentes,Filha,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,4,0,4,0,8,0,8,0,,,,,,,,647623292,,,,,,,,491.77825099998154,492.26087849994656,493.7606812999584,Frutas   Parentes   Metais   Países,Metais,Ferro,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,4,0,4,0,9,0,9,0,,,,,,,,647623292,,,,,,,,493.77773679990787,494.261034199968,495.7599750999361,Frutas   Parentes   Metais   Países,Países,Japão,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
,,,,4,0,4,0,10,0,10,0,,,,,,,,647623292,,,,,,,,495.77736089995597,496.2613846999593,497.7605646000011,Frutas   Parentes   Metais   Países,Cores,Vermelho,,,,,,,,,,,,,,,,,,,,647623292,Marcos Lima,2025-09-06_13h59.48.164,ktt,2022.2.1,59.986275147471545,
